index,recording_id,start,duration,channel,text,language,speaker,text_normalized,gloss,lemmata,num_raw_variants
216,HH12022020,2157.191,3.26,0,án t̪òlí tá ŋǐn r̀lɛ̀ɲì,tic,Himidan,àn t̪òlé tá ŋɔ̂n r̀lɛ̀ɲí,"FOC[] lion[NOM,SG] head[NOM,SG] there[CLŊ] chase[VENT,IPFV]",àn t̪òlé tá <CL>ɔ̂n rlɛɲ,1
205,HH20201217,2998.091,4.08,0,ǎn ndɔ̌n kə́ðə̀ŋnɔ́l áprí á nó,tic,Himidan,àn nɔ̂n kə́ðìŋnúl ápɾí t̪á ńɔ́,"FOC[] there[CLN] slice-pass[CLG,VENT,PFV,WH.LOCATIVE,3SG.OBJ,left_h] boy[NOM,SG,left_h] aux[CLT̪,IPFV] listen[VENT,IPFV,left_h]",àn <CL>ɔ̂n ð-in àpɾí ŋgá n,1
208,HH20231104,788.605,2.58,0,àń nə̀ lə̀və́r ŋ́gàràt̪ɔ́l áprí ðówɛ̀ únɛ́̀rɛ̀,tic,Himidan,àn nɛ̀ lə̀və́r ŋə́kàɾàt̪ɔ́l ápɾí ðówɛ́ únɛ́ɾɛ́,"FOC[] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] field[NOM,SG] break-loc[CLŊ,VENT,PFV,WH.LOCATIVE,left_h] boy[NOM,SG,left_h] stick[ACC,SG] yesterday[left_h]",àn ŋgá lə̀və́r kaɾ-at̪ àpɾí ðô ùnɛ́ɾɛ́,1
211,HH09022020,1682.038,2.204,0,àn rúɽár rɔ̂n,tic,Himidan,àn rɔ́ɽár rɔ̂n,"FOC[] tiger[NOM,PL,left_h] there[CLR]",àn ðɔ̀ɽár <CL>ɔ̂n,1
182,HH20211101,721.066,2.387,0,àn lə́və́r lə́gàràt̪ɔ́l áprì ðówɛ̀,tic,Himidan,àn lə́və́r lə́kàɾàt̪ɔ́l ápɾí ðówɛ́,"FOC[] field[NOM,SG,left_h] break-loc[CLL,VENT,PFV,WH.LOCATIVE,left_h] boy[NOM,SG,left_h] stick[ACC,SG]",àn lə̀və́r kaɾ-at̪ àpɾí ðô,1
8505,HH20230717-1,577.04,1.74,0,ŋùdúŋàɲà ŋìcə̀lò,tic,Himidan,ŋùd̪ɔ̀t̪áɲà ŋìcə̀lò,"kindle-loc[CLŊ,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ] good[CLŊ]",ud̪-ɛt̪ icəlo,1
8506,HH20230717-1,693.45,1.79,0,ŋùdɔ́ ŋɛ́ŋàɲà ŋìc̀lò,tic,Himidan,ŋùd̪ɔ́ ŋáŋáɲà ŋìcə̀lò,"kindle[CLŊ,VENT,PFV] see[CLŊ,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ,left_h] good[CLŊ]",ud̪ aŋ icəlo,1
8507,HH20230717-1,688.37,1.9,0,ŋùdóŋɛ́ ŋàɲà ŋ̀c̀lò,tic,Himidan,ŋùd̪ɔ́ŋɛ́ ŋàɲà ŋìcə̀lò,"kindle[CLŊ,VENT,PFV,WH.CLASS] grass[NOM,SG] good[CLŊ]",ud̪ ŋàɲà icəlo,1
8508,HH20220326-4,78.58,1.52,0,ŋùlá ŋìcə̀lò,tic,Himidan,ŋùlá ŋìcə̀lò,"family[NOM,SG] good[CLŊ]",ŋùlá icəlo,1
8509,HH20230724,3577.15,1.1,0,ŋɔ̀ràŋrá,tic,Himidan,ŋùráŋá,"climb.down[CLŊ,VENT,PFV,3SG.OBJ,2SG.SBJ]",ur,1
8510,HH20210810,1250.796,2.013,0,ŋùrìjɔ̌ ŋìcə̀lò,tic,Himidan,ŋùrìjɔ̀ ŋìcə̀lò,"climb.down-caus[CLŊ,VENT,DEP] good[CLŊ]",ur-ij icəlo,1
8511,HH07242020-Zoom3,38.112,1.029,0,ŋùrù,tic,Himidan,ŋùrú,"climb.down[CLŊ,VENT,PFV]",ur,1
8512,HH20230724,2048.85,1.6400000000000001,0,ŋùt̪ì ní ɲárɛ́ ùnɛ̀ɾɛ̀,tic,Himidan,ŋùt̪ì ní ɲátɛ́ ùnɛ́ɾɛ́,"choose[CLŊ,IT,DEP] here[] aux[CLƝ,IPFV,1DU.INCL.OBJ] yesterday[]",ut̪ ní ŋgá ùnɛ́ɾɛ́,1
8513,HH20220712-1,1245.797,1.1400000000000001,0,ŋùðì ŋɔ̀là,tic,Himidan,ŋùðì ŋɔ̀là,"bone[NOM,PL] tall[CLŊ]",lòðì ɔla,1
8514,HH20220227-1,2927.794,1.428,0,ŋùðɛ́r ŋìcìlò,tic,Himidan,ŋùðɛ́r ŋìcə̀lò,"sleep[NOM,SG] good[CLŊ]",ŋùðɛ́r icəlo,1
8515,HH20230608,2775.777,1.314,0,ŋùɽbí ŋìcə̀lò,tic,Himidan,ŋùɽbí ŋìcə̀lò,"jujube.fruit[NOM,PL] good[CLŊ]",lùɽbí icəlo,1
8516,HH20230608,2787.93,2.377,0,ŋùɽbí ŋùɽbí ŋùɽví,tic,Himidan,ŋùɽbí ŋùɽbí ŋùɽví,"jujube.fruit[NOM,PL] jujube.fruit[NOM,PL] jujube.fruit[NOM,PL]",lùɽbí lùɽbí lùɽbí,1
8517,HH09102020,3277.904,1.808,0,ŋùɽùvɔ́ ŋìcə̀lò,tic,Himidan,ŋùɽùvɔ́ ŋìcə̀lò,"jujube.fruit[NOM,PL] good[CLŊ]",lùɽùvɔ́ icəlo,1
8518,HH20230608,2811.69,1.538,0,lùɽví lìcə̀lò,tic,Himidan,ŋùɽví lìcə̀lò,"jujube.fruit[NOM,PL] good[CLL]",lùɽbí icəlo,1
8519,HH20220326-5,808.15,1.5899999999999999,0,ŋùɽɟɛ̀n ŋìcə̀lò,tic,Himidan,ŋùɽɟɛ̀n ŋìcə̀lò,"gourd/calabash[NOM,PL] good[CLŊ]",ùɽɟɛ̀n icəlo,1
8520,HH20220326-3,803.19,1.5899999999999999,0,ŋùrìjɔ́ ŋìcə̀lò,tic,Himidan,ŋùɾìjɔ́ ŋìcə̀lò,"cucumber[NOM,PL] good[CLŊ]",lùɾìjɔ́ icəlo,1
8523,HH20210920,2948.795,1.48,0,ŋúcɔ́ ŋìjìnɔ̀,tic,Himidan,ŋúcɔ́ ŋìjìnɔ̀,"soup[NOM,PL] beat-pass[CLŊ,VENT,DEP]",lúcɔ́ ij-in,1
8524,HH20210920,2856.64,1.71,0,ŋúcɔ́ ŋìjɔ́l kúkù,tic,Himidan,ŋúcɔ́ ŋìjɔ́l kúkù,"soup[NOM,PL] beat[CLŊ,VENT,PFV,WH.LOCATIVE] 1st.born.male.child[NOM,SG]",lúcɔ́ ij kúkù,1
8525,HH20210920,2627.29,2.11,0,ŋúcɔ́ ŋìðìnt̪ɔ́ ɔ́ndì,tic,Himidan,ŋúcɔ́ ŋìðìnìt̪ɔ́ ɔ́ndì,"soup[NOM,PL] do-pass-ben[CLŊ,VENT,PFV] what[left_h]",lúcɔ́ ið-in-it̪ ɔ̀ndì,1
8526,HH05212021-1,1309.467,0.789,0,ŋúwɔ̀,tic,Himidan,ŋúdɔ̀,"burn[CLŊ,VENT,DEP,left_h]",ud,1
8527,HH20230608,2856.24,2.74,0,ŋgɔ́ nɔ̀nɔ́ lúɽvɔ́ nd̪ɔ̀bà,tic,Himidan,ŋúgɔ́ nɔ̀nɔ́ lúɽùvɔ́ nd̪ɔ̀bà,"dress/shirt/cloth[NOM,PL] look[VENT,IPFV] jujube.fruit[NOM,SG,left_h] tomorrow[]",lúgɔ́ nɔn lùɽùvɔ́ nd̪ɔ̀bà,1
8530,HH20230608,3378.965,2.277,0,ŋgɔ́ nɔ́nà ùt̪ùlú nd̪ɔ̀bà,tic,Himidan,ŋúgɔ́ nɔ́nà ùt̪ùlú nd̪ɔ̀bà,"dress/shirt/cloth[NOM,PL] look[IT,IPFV] spider[NOM,SG] tomorrow[]",lúgɔ́ nɔn ùt̪ùlú nd̪ɔ̀bà,1
8531,HH08142020,3920.205,2.4,0,ŋ̀gó gàðə́gârà lɔ̀mɔ̀ðɛ̀,tic,Himidan,ŋúgɔ́ ðə́vàrà lùmɛ̀ðɛ̀,"dress/shirt/cloth[NOM,PL] run[CLÐ,VENT,DEP,left_h] count[CLL,IT,DEP]",lúgɔ́ var umɛð,1
8532,HH08142020,3904.815,2.347,0,ŋ̀gó gàðə́gârà lɔmɔðɛ,tic,Himidan,ŋúgɔ́ ðə́vàrà lɔ́mɔ́nɛ́,"dress/shirt/cloth[NOM,PL] run[CLÐ,VENT,DEP,left_h] day[ACC,SG]",lúgɔ́ var lɔ́mɔ́n,1
199,HH09102020,3478.721,1.999,0,àn nál bàcʊ́m nɛ̀,tic,Himidan,àn nál bàcʊ̂m nɛ̀,"FOC[] aux[CLN,IPFV,WH.LOCATIVE] fox[NOM,SG] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ]",àn ŋgá bàcʊ̂m ŋgá,1
200,HH09102020,3527.869,1.5510000000000002,0,àn nál bàcʊ́m nɛ́,tic,Himidan,àn nál bàcʊ̂m nɛ́,"FOC[] aux[CLN,IPFV,WH.LOCATIVE] fox[NOM,SG] aux[CLN,IPFV,3SG.OBJ,1SG.SBJ]",àn ŋgá bàcʊ̂m ŋgá,1
201,HH20211012,189.106,3.467,0,àn návlà nɛ́ núgûɽì,tic,Himidan,àn návlà nɛ́ nə́ðùɽì,"FOC[] cat[NOM,PL,left_h] aux[CLN,IPFV,3SG.OBJ,1SG.SBJ] breastfeed[CLN,IT,DEP,left_h]",àn àvàlà ŋgá ðuɽ,1
204,HH11182020,1845.53,4.696,0,àń ndɔ́ŋ kágɛ́ ŋɛ́n nɔ́nà t̪òlèɲâ,tic,Himidan,àn nɔ́dɔ́ŋ kágɛ́ ŋɛ́n nɔ́nà t̪òlèɲá,"FOC[] build[CLN,VENT,PFV,3SG.OBJ,left_h] aux[CLG,IPFV,WH.CLASS] dog[NOM,SG] look[IT,IPFV] lion[ACC,SG]",àn ɔd ŋgá ŋɛ́n nɔn t̪òlé,1
192,HH20220629-1,1135.63,1.9,0,àn múðù kə́ðìɲɔ́ ɛ́làrà,tic,Himidan,àn múðù kə́ðìɲɔ́ làɾà,"FOC[] leopard[NOM,SG,left_h] fear[CLG,VENT,PFV,left_h] say[CLL,VENT,DEP]",àn mùðù ðiɲ(1) aɾ,1
195,HH08212020-2,156.478,1.331,0,ǎn múðù kě,tic,Himidan,àn múðù kɛ́,"FOC[] leopard[NOM,SG,left_h] aux[CLG,IPFV,3SG.OBJ,1SG.SBJ]",àn mùðù ŋgá,1
165,HH20211108,2324.663,1.908,0,ǎn lóló lɛ́gàɾàt̪íŋí ðɔ́mɔ̀cá,tic,Himidan,àn lóló lə́kàɾàt̪ìŋjú ðɔ́mɔ̀cà,"FOC[] elbow[NOM,SG,left_h] break-loc-caus[CLL,VENT,PFV,3SG.OBJ,left_h] man/male[ACC,SG,left_h]",àn lòló kaɾ-at̪-ij ðɔ̀mɔ̀cɔ̀,1
166,HH20211108,1631.636,5.145,0,ǎn lóló l ɛ́ ðɔ̀mɔ̀cɔ̀ l ɛ̀ gàɾ ɛ́ɲí ùnɛ̀ɾɛ̀,tic,Himidan,àn lóló lɛ́ t̪ɛ́ ðɔ̀mɔ̀cɔ̀ lɛ́ pɛ̀ kàɾá ɜ́dí ùnɛ́ɾɛ́,"FOC[] elbow[NOM,SG,left_h] aux[CLL,IPFV,3SG.OBJ,1SG.SBJ] aux[CLT̪,IPFV,3SG.OBJ,1SG.SBJ] man/male[NOM,SG] aux[CLL,IPFV,3SG.OBJ,1SG.SBJ] hit[IT,PFV] break[VENT,IMP] touch[VENT,IPFV,left_h] yesterday[]",àn lòló ŋgá ŋgá ðɔ̀mɔ̀cɔ̀ ŋgá p kaɾ ɜd ùnɛ́ɾɛ́,1
8535,HH20220326-3,734.59,1.6600000000000001,0,ŋúgɔ́ ŋìcə̀lò,tic,Himidan,ŋúgɔ́ ŋìcə̀lò,"dress/shirt/cloth[NOM,PL] good[CLŊ]",lúgɔ́ icəlo,1
8536,HH20230608,948.32,1.15,0,ŋúmɔ̀ðɔ̀,tic,Himidan,ŋúmɔ̀ðɔ̀,"count[CLŊ,VENT,DEP,left_h]",umɛð,1
8537,HH20230414-1,592.265,1.12,0,ŋúmɔ́n ŋìcə̀lò,tic,Himidan,ŋúmɔ́n ŋìcə̀lò,"charcoal.piece[NOM,PL] good[CLŊ]",lúmɔ́n icəlo,1
8538,HH08212020-2,1092.484,1.041,0,ŋʊ́t̪òlíŋá,tic,Himidan,ŋút̪áŋá,"choose[CLŊ,VENT,PFV,3SG.OBJ,2SG.SBJ,left_h]",ut̪,1
8539,HH11252020,1904.748,1.35,0,ŋwt̪út̪ù,tic,Himidan,ŋút̪ut̪ú,"roof[NOM,PL,left_h]",tút̪ú,1
8540,HH20220227-1,2882.609,1.02,0,ŋúðɛ̀r,tic,Himidan,ŋúðɛ́r,"sleep[NOM,SG,left_h]",ŋùðɛ́r,1
8543,HH20220306-2,1991.145,4.11,0,ŋgɔ̂ɽcàcìt̪ɔ̀ ŋɔ̀ɾà kúkùŋù ànò nd̪ɔ̀bà,tic,Himidan,ŋúɽcàcìt̪ɔ̀ ŋɔ̀ɾɛ̀ kúkùŋú ánó nd̪ɔ̀bà,"jump-loc-ben[CLŊ,VENT,DEP,left_h] insult[CLŊ,IT,DEP] 1st.born.male.child[ACC,SG] PARTICLE[] tomorrow[]",uɽc-ac-it̪ ɔɾ kúkù ánó nd̪ɔ̀bà,1
8544,HH20220326-2,118.931,1.3900000000000001,0,ŋúɽî ŋìcə̀lò,tic,Himidan,ŋúɽî ŋìcə̀lò,"axe[NOM,SG] good[CLŊ]",ŋúɽî icəlo,1
8545,HH11252020,1912.064,1.901,0,ŋ̀wt̪út̪ú ŋìcìlò,tic,Himidan,ŋwút̪út̪ú ŋìcə̀lò,"roof[ACC,PL,left_h] good[CLŊ]",tút̪ú icəlo,1
8546,HH07312020-Audacity,3120.421,0.9430000000000001,0,ŋwɜ́t̪í,tic,Himidan,ŋwɜ́t̪í,"2nd.born.male.child[NOM,SG]",ŋwɜ́t̪í,1
8547,HH20220131,1620.157,2.19,0,ŋɔ̀mɔ̀ àn ɔ́ɟɔ́ kíjɔ̀l,tic,Himidan,ŋɔ̀mɔ̀ àn ɔ́ɟɔ́ kíjɔ́l,"food/bread[NOM,PL] FOC[] who[] beat[CLG,VENT,PFV,WH.LOCATIVE,left_h]",lɔ̀mɔ̀ àn ɔ́ɟɔ́ ij,1
8548,HH20220131,1503.077,1.3,0,ŋɔ̀mɔ̀ ŋìcə̀lò,tic,Himidan,ŋɔ̀mɔ̀ ŋìcə̀lò,"food/bread[NOM,PL] good[CLŊ]",lɔ̀mɔ̀ icəlo,1
8580,HH20220326-5,543.89,1.8399999999999999,0,ŋɔ́mɔ́n ŋìcə̀lò,tic,Himidan,ŋɔ́mɔ́n ŋìcə̀lò,"day[NOM,PL] good[CLŊ]",lɔ́mɔ́n icəlo,1
8549,HH20220131,1635.712,2.24,0,ŋɔ̀mɔ̀ ŋìjɔ́l ɔ́ɟɔ̀,tic,Himidan,ŋɔ̀mɔ̀ ŋìjɔ́l ɔ́ɟɔ́,"food/bread[NOM,PL] beat[CLŊ,VENT,PFV,WH.LOCATIVE] who[]",lɔ̀mɔ̀ ij ɔ́ɟɔ́,1
8552,HH20220213-2,3020.385,1.3900000000000001,0,ŋɔ̀rà ŋàŋɔ́,tic,Himidan,ŋɔ̀rà ŋàŋɔ́,"child[NOM,PL] scratch[VENT,IPFV]",órá ŋaŋ,1
8553,HH20220213-2,2620.985,3.74,0,ŋɔ̀rà ŋàŋɔ́ nùjɛ́lɛ́ ɛ́nɛ̂n,tic,Himidan,ŋɔ̀rà ŋàŋɔ́ nùjɛ̀l ɛ́nɛ́n,"child[NOM,PL] scratch[VENT,IPFV] shadow/photo[NOM,PL] 3pl.poss[CLN]",órá ŋaŋ ùjɛ̀l ɛ́<CL>ɛ́n,1
8560,HH20220306-2,2949.623,1.506,0,ŋɔ̀ra ŋìcìló tásà,tic,Himidan,ŋɔ̀rà ŋìcə̀lò tásá,"child[NOM,PL] good[CLŊ] all[]",órá icəlo tásá,1
8561,HH20220213-2,3047.74,1.935,0,ŋɔ̀rà ŋɛ̀ŋɔ̀nɔ́l,tic,Himidan,ŋɔ̀rà ŋə̀nɔ̀nɔ́l,"child[NOM,PL] look[CLŊ,VENT,PFV,WH.LOCATIVE]",órá nɔn,1
8562,HH20220213-2,3040.245,3.305,0,ŋɔ̀rà ŋɛ̀ŋɔ̀nɔ́l nùjɛ́lɛ̀,tic,Himidan,ŋɔ̀rà ŋə̀nɔ̀nɔ́l nùjɛ̀l,"child[NOM,PL] look[CLŊ,VENT,PFV,WH.LOCATIVE] shadow/photo[NOM,PL]",órá nɔn ùjɛ̀l,1
8563,HH20220213-2,2678.89,2.535,0,ŋɔ̀rà ŋɛ̀ŋɔ̀nɔ́nùjɛ́lɛ̀,tic,Himidan,ŋɔ̀rà ŋɛ̀ŋɔ̀nɔ́nùjɛ́lɛ̀,"child[NOM,PL] <NO_GLOSS>",órá ŋɛ̀ŋɔ̀nɔ́nùjɛ́lɛ̀,1
8564,HH20220809-1,1389.6,0.74,0,ŋɔ̀t̪ɔ̀,tic,Himidan,ŋɔ̀t̪ɔ́,"prison[NOM,PL]",lɔ̀t̪ɔ́,1
8533,HH08142020,3913.709,2.847,0,ŋ̀gó gàðə́gârá lɔ̀mɔ̀ðɛ̀,tic,Himidan,ŋúgɔ́ ðə́várá lùmɛ̀ðɛ̀,"dress/shirt/cloth[NOM,PL] run[CLÐ,INF] count[CLL,IT,DEP]",lúgɔ́ var umɛð,1
8534,HH08142020,3885.827,2.569,0,ŋ̀gó ŋgágârà lɔ̀mɔ̀ðɛ̀,tic,Himidan,ŋúgɔ́ ŋgá_áɾà lùmɛ̀ðɛ̀,"dress/shirt/cloth[NOM,PL] aux say[CLG,IT,IPFV,aux] count[CLL,IT,DEP]",lúgɔ́ ŋgá aɾ umɛð,1
183,HH04232021,2739.612,4.715,0,àn lándì lâɾólɛ́ lùrnɔ̀ làl ŋɛ́n ŕlɛ̂ɲì,tic,Himidan,àn lɜ́ndì láɾɔ́lɛ́ lùrnɔ̀ làl ŋɛ́n ŕlɛ̀ɲì,"FOC[] what[NOM,PL,left_h] say[CLL,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,PL] aux[CLL,IT,PFV,WH.LOCATIVE] dog[NOM,SG] chase[IT,PFV]",àn ɔ̀ndì aɾ ùrnɔ̀ ŋgá ŋɛ́n rlɛɲ,1
184,HH04232021,2771.997,6.085,0,àn lándì lâɾólɛ́ ùrnɔ́ làl ŋɛ́n ŕlɛ̂ɲì,tic,Himidan,àn lɜ́ndì láɾɔ́lɛ́ ùrnɔ̀ làl ŋɛ́n ŕlɛ̀ɲì,"FOC[] what[NOM,PL,left_h] say[CLL,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,SG] aux[CLL,IT,PFV,WH.LOCATIVE] dog[NOM,SG] chase[IT,PFV]",àn ɔ̀ndì aɾ ùrnɔ̀ ŋgá ŋɛ́n rlɛɲ,1
187,HH20221010,447.906,4.95,0,àn lɜ́ndì láɾɔ́lɛ́ ùɾnɔ̀ t̪á lǎmə̀ɾðà ápɾíɲà,tic,Himidan,àn lɜ́ndì láɾɔ́lɛ́ ùrnɔ̀ t̪á lə́mɛ̀ɾðà ápɾíɲá,"FOC[] what[NOM,PL,left_h] say[CLL,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,SG] aux[CLT̪,IPFV] bite[CLL,VENT,DEP,left_h] boy[ACC,SG,left_h]",àn ɔ̀ndì aɾ ùrnɔ̀ ŋgá mɛɾð àpɾí,1
188,HH20220131,2412.929,1.98,0,àn lándě líjɔ́l kúkù,tic,Himidan,àn lɜ́ndì líjɔ́l kúkù,"FOC[] what[NOM,PL,left_h] beat[CLL,VENT,PFV,WH.LOCATIVE,left_h] 1st.born.male.child[NOM,SG]",àn ɔ̀ndì ij kúkù,1
189,HH20220629-1,1122.02,0.87,0,àn múðù,tic,Himidan,àn múðù,"FOC[] leopard[NOM,SG,left_h]",àn mùðù,1
8596,HH20230703,2985.31,1.2,0,ŋɔ́rɔ́ ŋìcə̀lò,tic,Himidan,ŋɔ́rɔ́ ŋìcə̀lò,"back[NOM,PL] good[CLŊ]",lɔ́rɔ́ icəlo,1
8565,HH20220809-1,1398.92,0.96,0,ŋɔ̀t̪ɔ́ ŋə̀ɽà,tic,Himidan,ŋɔ̀t̪ɔ́ ŋə̀ɽà,"prison[NOM,PL] big[CLŊ]",lɔ̀t̪ɔ́ ɽa,1
8566,HH20220719-1,2103.743,0.799,0,ŋɔ̀ðɔ̀,tic,Himidan,ŋɔ̀ðɔ́,"grind[CLŊ,VENT,PFV]",ɔð,1
8567,HH12022020,2841.719,2.406,0,ŋwɔ̀ɲá ŋwʊɲʊ,tic,Himidan,ŋɔ̀ɲa ŋɛ́ɲ,"mouth[ACC,PL] egg[NOM,PL]",lɔ̀ɲɔ̀(2) lɛ́ɲ,1
8568,HH20220206-2,1866.735,1.37,0,ŋɔ̀ɲɔ̀ ŋìcə̀lò,tic,Himidan,ŋɔ̀ɲɔ̀ ŋìcə̀lò,"top[NOM,PL] good[CLŊ]",lɔ̀ɲɔ̀(1) icəlo,1
8569,HH20230420-4,419.43,1.3599999999999999,0,ŋɔ̀ɲɔ́ ŋícə̀lò,tic,Himidan,ŋɔ̀ɲɔ̀ ŋícə̀lò,"top[NOM,PL] good[CLŊ,left_h]",lɔ̀ɲɔ̀(1) icəlo,1
8570,HH20211109,647.39,0.97,0,ŋɔ̀ɽíŋgɔ̀,tic,Himidan,ŋɔ̀ɽíŋgɔ́,"donkey[NOM,SG]",ŋɔ̀ɽíŋgɔ́,1
8571,HH20230612,3081.29,2.24,0,ŋɔ̀ɽíŋgɔ́ ŋàvə́lɛ̀ðɛ̀ ðɛ̀dɔ̀ɽɔ̀ unɛɾɛ,tic,Himidan,ŋɔ̀ɽíŋgɔ́ ŋà_və́lɛ̀ðɛ̀ ðə̀vɔ̀ɽɔ̀ únɛ́ɾɛ́,"donkey[NOM,SG] aux pull[CLŊ,IT,PFV,aux] return(transitive)[CLÐ,VENT,DEP] yesterday[left_h]",ŋɔ̀ɽíŋgɔ́ ŋgá vəlɛð vɜɽ ùnɛ́ɾɛ́,1
8572,HH20230915,27.35,1.67,0,ŋɔ̀ɽíŋgɔ́ ŋàmɔ̀rðápríɲâ,tic,Himidan,ŋɔ̀ɽíŋgɔ́ ŋàmɔ̀rðápríɲâ,"donkey[NOM,SG] <NO_GLOSS>",ŋɔ̀ɽíŋgɔ́ ŋàmɔ̀rðápríɲâ,1
8573,HH20230915,264.14,1.97,0,ŋɔ̀ɽíŋgɔ́ ŋàmɔ̀rðɔ́ áprî,tic,Himidan,ŋɔ̀ɽíŋgɔ́ ŋàrðɔ́ ápɾí,"donkey[NOM,SG] tear[VENT,IPFV] boy[NOM,SG,left_h]",ŋɔ̀ɽíŋgɔ́ ŋarð àpɾí,1
8574,HH20230626,1999.01,2.34,0,ŋɔ̀ɽíŋgɔ́ ŋávə̀lɛ̀ðɔ́ ðɛ́dɔ̀ɽɔ̀ nd̪ɔ̀bà,tic,Himidan,ŋɔ̀ɽíŋgɔ́ ŋá_və̀lɛ̀ðɔ́ ðɛ́_ɔ̀ɽɔ́ nd̪ɔ̀bà,"donkey[NOM,SG] aux pull[CLŊ,VENT,IPFV,aux] aux run[CLÐ,VENT,IPFV,3SG.OBJ,1SG.SBJ,aux] tomorrow[]",ŋɔ̀ɽíŋgɔ́ ŋgá vəlɛð ŋgá ɔɽ nd̪ɔ̀bà,1
8575,HH20230619,2463.44,2.16,0,ŋɔ̀ɽíŋgɔ́ ŋávə́lɛ̀ðà ðɛ̀dɔ̀ɽɔ̀ nd̪ɔ̀bà,tic,Himidan,ŋɔ̀ɽíŋgɔ́ ŋá_və́lɛ̀ðà ðə̀vɔ̀ɽɔ̀ nd̪ɔ̀bà,"donkey[NOM,SG] aux pull[CLŊ,IT,IPFV,aux] return(transitive)[CLÐ,VENT,DEP] tomorrow[]",ŋɔ̀ɽíŋgɔ́ ŋgá vəlɛð vɜɽ nd̪ɔ̀bà,1
8576,HH20211109,675.96,1.85,0,ŋɔ̀ɽíŋgɔ́ ŋə̀ɽà,tic,Himidan,ŋɔ̀ɽíŋgɔ́ ŋə̀ɽà,"donkey[NOM,SG] big[CLŊ]",ŋɔ̀ɽíŋgɔ́ ɽa,1
8577,HH06162021,202.562,0.903,0,ŋɔ̀ɽɔ̀mɛ̀,tic,Himidan,ŋɔ̀ɽɔ̀t̪ɛ̀,"run-loc[CLŊ,IT,DEP]",ɔɽ-ɔt̪,1
8578,HH20221114,2488.254,1.822,0,ŋɔ̀ɾà ŋàɾó ŋìcə̀ɾðú,tic,Himidan,ŋɔ̀ɾɛ̀ ŋàɾɔ́ ŋàcìðú,"insult[CLŊ,IT,DEP] say[CLŊ,VENT,PFV] give-antip[VENT,IPFV]",ɔɾ aɾ ŋac-ið,1
8579,HH20210714,405.245,0.973,0,ŋgádɔ́ŋɔ̀nɔ̀,tic,Himidan,ŋɔ́dɔ̀ŋɔ̀nɔ̀,"hold[CLŊ,VENT,DEP,left_h]",adɔŋɔn,1
8612,HH20230626,2490.08,1.6800000000000002,0,ŋgɔ́ɽɟɛ̀cà ánó nd̪ɔ̀bà,tic,Himidan,ŋɔ́ɽɟɛ̀cà ánó nd̪ɔ̀bà,"help[CLŊ,VENT,DEP,left_h] PARTICLE[] tomorrow[]",ɔɽɟɛc ánó nd̪ɔ̀bà,1
8581,HH20230703,3282.02,1.06,0,ŋɔ́mɛ́ ŋìcə̀lò,tic,Himidan,ŋɔ́mɛ́ ŋìcə̀lò,"rain[NOM,PL] good[CLŊ]",lɔ́mɛ́ icəlo,1
8582,HH11252020,2358.822,1.76,0,gáŋɔ́nà lòlá,tic,Himidan,ŋɔ́nà lòlá,"sorghum[ACC,PL,left_h] elbow[ACC,SG]",lɔ̀n lòló,1
8583,HH11252020,2371.816,2.23,0,gáŋɔ́nà lòlá ŋdɔ̀bɔ̀gɛ̀,tic,Himidan,ŋɔ́nà lòlá nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] elbow[ACC,SG] tomorrow[]",lɔ̀n lòló nd̪ɔ̀bàgɛ̀,1
8584,HH11252020,2461.033,2.7,0,gáŋɔ́nà lùb̀tú ŋdɔ̀bɔ̀gɛ̀,tic,Himidan,ŋɔ́nà lùbút̪ú nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] dove[NOM,SG] tomorrow[]",lɔ̀n lùbút̪ú nd̪ɔ̀bàgɛ̀,1
8585,HH11252020,2487.074,2.25,0,gáŋɔ́nà lɔ̀bɛ̀ɽá ŋdɔ̀bɔ̀gɛ̀,tic,Himidan,ŋɔ́nà lɔ́vɛ́ɽá nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] flower[ACC,SG] tomorrow[]",lɔ̀n lɔ́vɛ́ɽɛ́ nd̪ɔ̀bàgɛ̀,1
8586,HH11252020,2413.873,2.48,0,gáŋɔ́nà òlá ŋdɔ̀bɔ̀gɛ̀,tic,Himidan,ŋɔ́nà òlá nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] sieve[ACC,SG] tomorrow[]",lɔ̀n òló nd̪ɔ̀bàgɛ̀,1
