index,recording_id,start,duration,channel,text,language,speaker,text_normalized,gloss,lemmata,fst_normalized,num_raw_variants
8260,HH20230724,2957.16,3.85,0,ŋìðìní ɛmnà ŋìðìní ŋàðɛ̀ŋðànánú kanð ŋî́,tic,Himidan,ngidini emna ngidini ngadengdananu kand ngi,"do-caus[CLŊ,VENT,PFV] boil[IT,IPFV] do-caus[CLŊ,VENT,PFV] press-loc[CLŊ,VENT,PFV,3SG.OBJ] 2nd.born.male.child[NOM,SG] beer[NOM,SG,left_h]",ið-ij man ið-ij avəðac-ac kɜ́ní ŋìà,ŋìðìjí mánà ŋìðìjí ŋàvə̀ŋðàcàcú kɜ́ní ŋíà,1
8259,HH20230724,2922.91,2.1,0,ŋìðìŋní ŋáðɜ̀ŋnɛ̀ ánú káðə́ŋîɾà,tic,Himidan,ngidingni ngadengne anu kad@ngira,"do-pass[CLŊ,VENT,PFV,3SG.OBJ] remember[CLŊ,IT,DEP,left_h] PARTICLE[] aux see-antip[CLG,IT,IPFV,aux]",ið-in ɜðɜŋin ánó ŋgá aŋ-ið,ŋìðìŋnú ŋɜ́ðɜ̀ŋìnɛ̀ ánó ká_áŋìðà,1
8258,HH20230724,2914.13,2.15,0,ŋìðìŋní ŋáðɜ̀ŋnɛ̀ ánó kámðáŋɾa,tic,Himidan,ngidingni ngadengne ano kamdangra,"do-pass[CLŊ,VENT,PFV,3SG.OBJ] remember[CLŊ,IT,DEP,left_h] PARTICLE[] shave[CLG,VENT,PFV,3SG.OBJ,2SG.SBJ,left_h]",ið-in ɜðɜŋin ánó aɾð,ŋìðìŋnú ŋɜ́ðɜ̀ŋìnɛ̀ ánó káɾðáŋá,1
8257,HH20230724,2982.1,2.5700000000000003,0,ŋìðiŋ̀ní ŋàðɛ̀ ŋn ánɔ́ gɛ̀áðɛ́ ŋîrá,tic,Himidan,ngidingni ngade ngn ano geade ngira,"do-pass[CLŊ,VENT,PFV,3SG.OBJ] aux slice[CLŊ,IT,PFV,aux] dog[NOM,SG] PARTICLE[] aux[CLÐ,IPFV,WH.CLASS] bowl[ACC,PL,left_h]",ið-in ŋgá ð ŋɛ́n ánó ŋgá lə̀ré,ŋìðiŋ̀nú ŋà_ðɛ̀ ŋɛ́n ánó ðáðɛ́ ŋɛ́rá,1
8256,HH20230724,2832.71,1.99,0,ŋìðìŋní ŋàðàŋnánú kán t̪ɛ́ ŋàɾà,tic,Himidan,ngidingni ngadangnanu kan te ngara,"do-pass[CLŊ,VENT,PFV,3SG.OBJ] remember[CLŊ,VENT,PFV,3SG.OBJ] aux[CLG,IPFV] aux[CLT̪,IPFV,3SG.OBJ,1SG.SBJ] say[CLŊ,VENT,DEP]",ið-in ɜðɜŋin ŋgá ŋgá aɾ,ŋìðìŋnú ŋɜ̀ðɜ̀ŋiŋ̀nú ká t̪ɛ́ ŋàɾà,1
8255,HH10072020,1575.384,2.456,0,ŋíðíŋí ŋɛ́rlɛ̀ŋí àprí ŋwuna ŋiɲo,tic,Himidan,ngidingi ngerlengi apri ngwuna ngino,"do-caus[CLŊ,VENT,PFV,3SG.OBJ,left_h] stab[CLŊ,VENT,PFV,3SG.OBJ,1SG.SBJ,left_h] boy[NOM,SG] hut[ACC,PL,left_h] bad[CLŊ,left_h]",ið-ij r àpɾí l̀ná ico,ŋíðìŋjú ŋə́r̀ɛ́ŋí àpɾí ŋ́ná ŋícò,1
8254,HH10072020,1318.589,4.005,0,ŋíðíŋí ŋa àprí jɛ́rlɛ̀ŋí ŋwuna ŋiɲo,tic,Himidan,ngidingi nga apri jerlengi ngwuna ngino,"do-caus[CLŊ,VENT,PFV,3SG.OBJ,left_h] aux[CLŊ,IPFV] boy[NOM,SG] chase[VENT,PFV,1SG.SBJ] hut[ACC,PL,left_h] bad[CLŊ,left_h]",ið-ij ŋgá àpɾí rlɛɲ l̀ná ico,ŋíðìŋjú ŋá àpɾí jɛ́r̀lɛ̀ɲí ŋ́ná ŋícò,1
8253,HH20230731-2,1675.2,1.18,0,ŋídíjí ðɔ̀ndà,tic,Himidan,ngidiji donda,"fall-caus[CLŊ,VENT,PFV,left_h] gourd[ACC,SG]",id-ij ðɔ̀ndɔ̀,ŋídìjí ðɔ̀ndà,1
8252,HH20220326-2,222.666,1.38,0,ŋídí nìcə̀lò,tic,Himidan,ngidi nic@lo,"pot[NOM,PL] good[CLN]",lídí icəlo,ŋídí nìcə̀lò,1
8251,HH20220306-2,3966.094,2.649,0,ŋídí ŋíɽìcàn ŋǎi ŋə̀ɽá,tic,Himidan,ngidi ngirican ngai ng@ra,"pot[NOM,PL] jump[CLŊ,VENT,DEP,left_h] that[CLŊ] big[CLŊ]",lídí uɽc <CL>âj ɽa,ŋídí ŋúɽcà ŋâj ŋə̀ɽà,1
8250,HH20220306-2,3922.376,2.233,0,ŋídí ŋíɽìcàn ŋâi,tic,Himidan,ngidi ngirican ngai,"pot[NOM,PL] jump[CLŊ,VENT,DEP,left_h] that[CLŊ]",lídí uɽc <CL>âj,ŋídí ŋúɽcà ŋâj,1
8247,HH20220831,2065.065,1.32,0,ŋìdí ŋìcə̀lò,tic,Himidan,ngidi ngic@lo,"pot[NOM,PL] good[CLŊ]",lídí icəlo,ŋídí ŋìcə̀lò,1
8246,HH20220306-2,3649.57,1.195,0,ŋídí ŋáì,tic,Himidan,ngidi ngai,"pot[NOM,PL] that[CLŊ]",lídí <CL>âj,ŋídí ŋâj,1
8243,HH20220306-2,4162.622,4.013,0,ŋídí ŋə́́ɽá ŋíɽìcàn ŋái ŋìcə̀lò,tic,Himidan,ngidi ng@ra ngirican ngai ngic@lo,"pot[NOM,PL] big[CLŊ,left_h] jump[CLŊ,VENT,DEP,left_h] aux[CLŊ,IPFV] good[CLŊ]",lídí ɽa uɽc ŋgá icəlo,ŋídí ŋə́ɽà ŋúɽcà ŋá ŋìcə̀lò,1
414,HH20220919,1049.837,2.475,0,àn kúkù ŋɛ́nɛ̀pɔ́n káŋì t̪ólìɲà,tic,Himidan,an kuku ngenepon kangi tolina,"FOC[] 1st.born.male.child[NOM,SG] refuse/hate[CLŊ,VENT,PFV,WH.LOCATIVE,left_h] see[CLG,IT,DEP,left_h] lion[ACC,SG,left_h]",àn kúkù nɛð aŋ t̪òlé,àn kúkù ŋə́nɛ̀ðɔ́l káŋì t̪ólèɲá,1
413,HH20220919,925.524,2.862,0,àn kúkù ŋɛ́nɛ̀pɔ́n káŋà t̪ólìɲà,tic,Himidan,an kuku ngenepon kanga tolina,"FOC[] 1st.born.male.child[NOM,SG] refuse/hate[CLŊ,VENT,PFV,WH.LOCATIVE,left_h] see[CLG,VENT,DEP,left_h] lion[ACC,SG,left_h]",àn kúkù nɛð aŋ t̪òlé,àn kúkù ŋə́nɛ̀ðɔ́l káŋà t̪ólèɲá,1
8279,HH20230717-1,2787.36,1.7000000000000002,0,ŋìðìní ŋámíɲì ŋɔ̀mɔ̀ kán t̪ùlè,tic,Himidan,ngidini ngamini ngomo kan tule,"do-caus[CLŊ,VENT,PFV] love[CLŊ,IT,DEP,left_h] food/bread[NOM,PL] aux[CLG,IPFV] lion[NOM,SG]",ið-ij amiɲ lɔ̀mɔ̀ ŋgá t̪òlé,ŋìðìjí ŋámìɲì ŋɔ̀mɔ̀ ká t̪òlé,1
8275,HH20230717-1,2794.53,1.83,0,ŋìðìní ŋámíɲ́ɛŋnɔ̀rnɔ̀ kán t̪òlè,tic,Himidan,ngidini ngaminengnorno kan tole,"do-caus[CLŊ,VENT,PFV] <NO_GLOSS> aux[CLG,IPFV] lion[NOM,SG]",ið-ij ŋámíɲ́ɛŋnɔ̀rnɔ̀ ŋgá t̪òlé,ŋìðìjí ŋámíɲ́ɛŋnɔ̀rnɔ̀ ká t̪òlé,1
8274,HH20211026,2751.732,3.997,0,ŋìðìní ŋàmə́ɲàt̪ɛ̀ núr ùnɛ̀rɛ̀,tic,Himidan,ngidini ngam@nate nur unere,"do-caus[CLŊ,VENT,PFV] aux exit-loc[CLŊ,IT,PFV,aux] outside.house[left_h] yesterday[]",ið-ij ŋgá miɲ-at̪ nǔr ùnɛ́ɾɛ́,ŋìðìjí ŋà_míɲàt̪ɛ̀ núr ùnɛ́ɾɛ́,1
8273,HH20230724,3117.34,3.09,0,ŋìðìní ŋáðɜ̀ŋnɛ̀ ánó kán ðɛ́ŋîɾà,tic,Himidan,ngidini ngadengne ano kan dengira,"do-caus[CLŊ,VENT,PFV] remember[CLŊ,IT,DEP,left_h] PARTICLE[] aux[CLG,IPFV] story[ACC,SG,left_h]",ið-ij ɜðɜŋin ánó ŋgá ðə̀ŋɛ̀ɾɔ̀,ŋìðìjí ŋɜ́ðɜ̀ŋìnɛ̀ ánó ká ðə́ŋɛ̀ɾà,1
8272,HH20230724,3082.99,4.48,0,ŋìðìní ŋáðə́ŋnɛ̀ ánó káðə́ŋaǎ ŋávd̪àcɔ̀ t̪ólèɲ́ ánû,tic,Himidan,ngidini ngad@ngne ano kad@ngaa ngavdaco tolen anu,"do-caus[CLŊ,VENT,PFV] remember[CLŊ,IT,DEP,left_h] PARTICLE[] slice[CLG,VENT,PFV,3SG.OBJ,2SG.SBJ,left_h] set.down-loc[CLŊ,VENT,PFV,left_h] lion[ACC,SG,left_h] PARTICLE[]",ið-ij ɜðɜŋin ánó ð avt̪-at̪ t̪òlé ánó,ŋìðìjí ŋɜ́ðɜ̀ŋìnɛ̀ ánó kə́ðáŋá ŋávt̪àt̪ɔ́ t̪ólèɲá ánó,1
8271,HH20230724,3112.91,2.52,0,ŋìðìní ŋáðə̀ŋnɛ̀ ánó,tic,Himidan,ngidini ngad@ngne ano,"do-caus[CLŊ,VENT,PFV] taste-pass[IT,PFV] PARTICLE[]",ið-ij ŋat̪-in ánó,ŋìðìjí ŋát̪ìnɛ̀ ánó,1
8270,HH20230724,3379.58,1.78,0,ŋìðìní ŋáðə̀ŋnánó mnà ká t̪úlì,tic,Himidan,ngidini ngad@ngnano mna ka tuli,"do-caus[CLŊ,VENT,PFV] remember[CLŊ,VENT,PFV,3PL.OBJ,2SG.SBJ,left_h] boil[IT,IPFV] aux[CLG,IPFV] climb.down[CLT̪,IT,DEP,left_h]",ið-ij ɜðɜŋin man ŋgá ur,ŋìðìjí ŋɜ́ðɜ̀ŋìnáló mánà ká t̪úrì,1
8269,HH20230724,2815.16,1.87,0,ŋìðìní ŋàðə̀ŋnánó kán t̪á ŋìba,tic,Himidan,ngidini ngad@ngnano kan ta ngiba,"do-caus[CLŊ,VENT,PFV] remember[CLŊ,VENT,PFV,3PL.OBJ,2SG.SBJ] aux[CLG,IPFV] aux[CLT̪,IPFV] marry[CLŊ,IT,DEP]",ið-ij ɜðɜŋin ŋgá ŋgá ib,ŋìðìjí ŋɜ̀ðɜ̀ŋìnáló ká t̪á ŋìbì,1
8268,HH20230717-1,1659.78,1.9100000000000001,0,ŋìðìní ŋə́rɛ̀mnà mnà kán t̪álè,tic,Himidan,ngidini ng@remna mna kan tale,"do-caus[CLŊ,VENT,PFV] swallow[CLŊ,VENT,DEP,left_h] boil[IT,IPFV] aux[CLG,IPFV] aux[CLT̪,IPFV,WH.LOCATIVE]",ið-ij rn man ŋgá ŋgá,ŋìðìjí ŋə́r̀nà mánà ká t̪ál,1
8267,HH20230717-1,1680.02,1.6099999999999999,0,ŋìðìní ŋə́rɛ́mnà kán t̪úlè,tic,Himidan,ngidini ng@remna kan tule,"do-caus[CLŊ,VENT,PFV] swallow[CLŊ,VENT,DEP,left_h] aux[CLG,IPFV] lion[NOM,SG,left_h]",ið-ij rn ŋgá t̪òlé,ŋìðìjí ŋə́r̀nà ká t̪ólé,1
8266,HH20211026,3237.548,1.467,0,ŋìðìní ŋə̀ràmnà,tic,Himidan,ngidini ng@ramna,"do-caus[CLŊ,VENT,PFV] swallow[CLŊ,VENT,DEP]",ið-ij rn,ŋìðìjí ŋə̀r̀nà,1
8265,HH20230717-1,1838.74,1.94,0,ŋíðíní ŋə̀rə̀mnà márà t̪ɔ́wə̀nì,tic,Himidan,ngidini ng@r@mna mara tow@ni,"rabbit/hare[NOM,SG,left_h] swallow[CLŊ,VENT,DEP] boil[IT,IPFV] now[]",ŋìðɛ̀ní rn man t̪ɔ́wɜ̀nì,ŋíðɛ̀ní ŋə̀r̀nà mánà t̪ɔ́wɜ̀nì,1
8264,HH20220712-1,922.1,1.53,0,ŋìðìní ŋə̀pí t̪ɔ́wə̀nì,tic,Himidan,ngidini ng@pi tow@ni,"do-caus[CLŊ,VENT,PFV] hit[CLŊ,VENT,PFV] now[]",ið-ij p t̪ɔ́wɜ̀nì,ŋìðìjí ŋə̀pɔ́ t̪ɔ́wɜ̀nì,1
8263,HH20220712-1,906.71,1.55,0,ŋìðìní ŋə̀pì,tic,Himidan,ngidini ng@pi,"do-caus[CLŊ,VENT,PFV] hit[CLŊ,IT,DEP]",ið-ij p,ŋìðìjí ŋə̀pɛ̀,1
8262,HH20230724,3090.62,4.15,0,ŋìðìní ŋə́ðə́ŋnɛ̀ ánó káŋnðə́ŋ̀ǎ ŋávdàcɔ̀ t̪òlìɲ́ ánó,tic,Himidan,ngidini ng@d@ngne ano kangnd@nga ngavdaco tolin ano,"do-caus[CLŊ,VENT,PFV] remember[CLŊ,IT,DEP,left_h] PARTICLE[] see-antip[CLG,VENT,PFV,3SG.OBJ,2SG.SBJ,left_h] set.down-loc[CLŊ,VENT,PFV,left_h] lion[ACC,SG] PARTICLE[]",ið-ij ɜðɜŋin ánó aŋ-ið avt̪-at̪ t̪òlé ánó,ŋìðìjí ŋɜ́ðɜ̀ŋìnɛ̀ ánó káŋìðáŋá ŋávt̪àt̪ɔ́ t̪òlèɲá ánó,1
8261,HH20220629-2,1492.665,2.12,0,ŋìðìní kə̀rə̀mná,tic,Himidan,ngidini k@r@mna,"do-caus[CLŊ,VENT,PFV] swallow[CLG,VENT,DEP]",ið-ij rn,ŋìðìjí kə̀r̀nà,1
8295,HH12022020,2996.609,3.385,0,ŋǐn ŋə́rlɛ̀ɲí t̪ólèɲà ŋwɔ̀ɲá ŋwʊɲʊ,tic,Himidan,ngin ng@rleni tolena ngwona ngwunu,"there[CLŊ] chase[CLŊ,VENT,PFV,left_h] lion[ACC,SG,left_h] mouth[ACC,PL] egg[NOM,PL]",<CL>ɔ̂n rlɛɲ t̪òlé lɔ̀ɲɔ̀(2) lɛ́ɲ,ŋɔ̂n ŋə́r̀lɛ̀ɲí t̪ólèɲá ŋɔ̀ɲa ŋɛ́ɲ,1
8294,HH20220712-2,1226.49,1.75,0,ŋílɔ̀t̪ɔ̀ èdìrá lúɔ̀,tic,Himidan,ngiloto edira luo,"fall-loc[CLŊ,VENT,DEP,left_h] girl[ACC,SG] dress/shirt/cloth[NOM,SG]",id-ɛt̪ èd̪ɛ̀ɾɛ́ lúgɔ́,ŋídɔ̀t̪ɔ̀ èd̪èɾá lúɔ́,1
8293,HH20220712-2,1251.38,0.78,0,ŋílɛ̀t̪ɛ̀,tic,Himidan,ngilete,"do-loc[CLŊ,IT,DEP,left_h]",ið-ɛt̪,ŋíðɛ̀t̪ɛ̀,1
8292,HH20220326-3,629.74,1.75,0,ŋíjɔ́ ŋìcə̀lò,tic,Himidan,ngijo ngic@lo,"beat[CLŊ,VENT,PFV,left_h] good[CLŊ]",ij icəlo,ŋíjɔ́ ŋìcə̀lò,1
8291,HH20211116-1,1140.795,1.3,0,ŋìjɜ̀ ŋìcə̀lò,tic,Himidan,ngije ngic@lo,"beat[CLŊ,IT,DEP] good[CLŊ]",ij icəlo,ŋìjɛ̀ ŋìcə̀lò,1
8290,HH20220726-1,860.7,0.72,0,ŋìjajɔ́,tic,Himidan,ngijajo,"eat.REDUP[CLŊ,VENT,PFV]",jaj,ŋə̀jàjɔ́,1
8289,HH20220719-1,1509.819,1.937,0,ŋìjájɛ̀ ɛ̀ðɛ̌,tic,Himidan,ngijaje ede,"eat.REDUP[CLŊ,IT,DEP] meat/vegetable/prey[NOM,PL]",jaj r̀ðɛ̀,ŋə̀jàjɛ̀ ɛ̀ðɛ̀,1
8288,HH20220320-2,1490.457,1.675,0,ŋìdɔ̀t̪ɔ́ lídí nànò,tic,Himidan,ngidoto lidi nano,"fall-loc[CLŊ,VENT,PFV] pot[NOM,SG] body[ACC,PL]",id-ɛt̪ lídí àŋnɔ̀,ŋìdɔ̀t̪ɔ́ lídí nàŋnò,1
8287,HH20230724,2878.69,2.32,0,ŋìðìɲní ŋàðàŋnánú káðɛ́ ŋàɾà ùnɛ́ɾɛ̀,tic,Himidan,ngidinni ngadangnanu kade ngara unere,"scare[CLŊ,VENT,PFV] remember[CLŊ,VENT,PFV,3SG.OBJ] aux[CLG,IPFV,1DU.INCL.OBJ] say[CLŊ,VENT,DEP] yesterday[]",ðiɲ(2) ɜðɜŋin ŋgá aɾ ùnɛ́ɾɛ́,ŋə̀ðìɲí ŋɜ̀ðɜ̀ŋiŋ̀nú kátɛ́ ŋàɾà ùnɛ́ɾɛ́,1
8286,HH20230724,2823.22,3.06,0,ŋìðìníŋìðìní ŋàðə̀ŋnánó kán ðɛ́ŋìa,tic,Himidan,ngidiningidini ngad@ngnano kan dengia,"happen-antip-pass[CLŊ,VENT,PFV,3SG.OBJ] remember[CLŊ,VENT,PFV,3PL.OBJ,2SG.SBJ] aux[CLG,IPFV] see[CLÐ,IT,DEP,left_h]",eðin-ið-in ɜðɜŋin ŋgá aŋ,ŋèðìniŋ̀ðìnú ŋɜ̀ðɜ̀ŋìnáló ká ðáŋì,1
8285,HH20220712-1,847.615,4.15,0,ŋìðìní ŋìjɔ́ ɛ́ðɛ̀ tásǎ ɲú ŋə̀pít̪ɛ̀,tic,Himidan,ngidini ngijo ede tasa nu ng@pite,"do-caus[CLŊ,VENT,PFV] beat[CLŊ,VENT,PFV] meat/vegetable/prey[NOM,PL,left_h] all[] be.lost[VENT,IPFV] hit-ben[CLŊ,IT,DEP]",ið-ij ij r̀ðɛ̀ tásá t̪(2) p-it̪,ŋìðìjí ŋìjɔ́ ɛ́ðɛ̀ tásá t̪ú ŋə̀pìt̪ɛ̀,1
8284,HH20230717-1,2452.85,1.6800000000000002,0,ŋìðìní ŋìcə̀ló kán t̪álì,tic,Himidan,ngidini ngic@lo kan tali,"do-caus[CLŊ,VENT,PFV] good[CLŊ] aux[CLG,IPFV] aux[CLT̪,IPFV,WH.LOCATIVE]",ið-ij icəlo ŋgá ŋgá,ŋìðìjí ŋìcə̀lò ká t̪ál,1
8283,HH20220629-2,780.94,2.02,0,ŋìðìní ŋɛ̀ ŋgʊ̀blɔ̀ŋnɔ̀,tic,Himidan,ngidini nge nggublongno,"do-caus[CLŊ,VENT,PFV] aux[CLŊ,IT,PFV,3SG.OBJ,1SG.SBJ] marry-pass[CLŊ,VENT,DEP]",ið-ij ŋgá ib-in,ŋìðìjí ŋɛ̀ ŋìbìnɔ̀,1
8282,HH20220629-2,773.565,2.46,0,ŋìðìní ŋɛ̌ gʊ̀blɔ̀ŋnɔ́,tic,Himidan,ngidini nge gublongno,"do-caus[CLŊ,VENT,PFV] aux[CLŊ,IT,PFV,3SG.OBJ,1SG.SBJ] marry[CLG,VENT,PFV,3PL.OBJ,3SG.SBJ]",ið-ij ŋgá ib,ŋìðìjí ŋɛ̀ kìblɔ́ŋú,1
8281,HH20230717-1,1646.58,1.94,0,ŋìðìní ŋárámnà nà kán t̪úlè,tic,Himidan,ngidini ngaramna na kan tule,"do-caus[CLŊ,VENT,PFV] aux swallow[CLŊ,IT,IPFV,aux] aux[CLN,IT,PFV] aux[CLG,IPFV] lion[NOM,SG,left_h]",ið-ij ŋgá rn ŋgá ŋgá t̪òlé,ŋìðìjí ŋá_ŕnà nà ká t̪ólé,1
8280,HH20220629-2,748.1,2.24,0,ŋìðìní ŋànt̪ɔ́ árà,tic,Himidan,ngidini nganto ara,"do-caus[CLŊ,VENT,PFV] set.down[CLŊ,VENT,PFV] say[IT,IPFV]",ið-ij avt̪ aɾ,ŋìðìjí ŋàvt̪ɔ́ áɾà,1
8317,HH20230619,663.93,1.51,0,ŋ̀mɛ́ðɛ̀ ìrɔ́ íjun,tic,Himidan,ngmede iro ijun,"plait[CLŊ,IT,DEP] cow[NOM,PL] letter[NOM,PL,left_h]",mɛð dìjɔ́ ðìjɔ̀,ŋə̀mɛ̀ðɛ̀ ìrɔ́ íjɔ̀,1
8314,HH20220629-2,393.31,0.81,0,ŋmɛ́ðàt̪ɛ̀,tic,Himidan,ngmedate,"plait-loc[CLŊ,IT,DEP,left_h]",mɛð-at̪,ŋə́mɛ̀ðàt̪ɛ̀,1
8313,HH20230731-2,1062.52,1.03,0,ŋ́lídì,tic,Himidan,nglidi,"aux fall[CLŊ,IT,PFV,3SG.OBJ,3SG.SBJ,aux,left_h]",ŋgá id,ŋál_ídì,1
8310,HH20211012,1738.693,0.613,0,ŋìrím,tic,Himidan,ngirim,"darkness[NOM,SG]",ŋ̀rím,ŋ̀rím,1
8309,HH20230717-1,1175.1,1.76,0,ŋ́írdɛ̀cì t̪òlèɲá ánú,tic,Himidan,ngirdeci tolena anu,"deceive[CLŊ,IT,DEP,left_h] lion[ACC,SG] PARTICLE[]",iɾdɛc t̪òlé ánó,ŋíɾdɛ̀cì t̪òlèɲá ánó,1
8308,HH20220726-2,1987.385,1.74,0,ŋìrcə̀cɔ̀ ŋìcə̀lò,tic,Himidan,ngirc@co ngic@lo,"teach/learn[CLŊ,VENT,DEP] good[CLŊ]",ircəc icəlo,ŋìrcə̀cɔ̀ ŋìcə̀lò,1
8307,HH20211123,2573.16,1.888,0,ŋìɽáɲìðǐ ŋàmɽàrɛ̀,tic,Himidan,ngiranidi ngamrare,"mourn[CLŊ,IT,DEP] put-loc[CLŊ,IT,DEP]",ɽaɲið aɽ-at̪,ŋə̀ɽàɲìðì ŋàɽàt̪ɛ̀,1
8304,HH20220712-1,729.625,1.38,0,ŋìnéðàt̪ɛ̀ ɛ̀ðɛ̀ ásǎ,tic,Himidan,nginedate ede asa,"refuse/hate-loc[CLŊ,IT,DEP] meat/vegetable/prey[NOM,PL] PARTICLE[]",nɛð-at̪ r̀ðɛ̀ ásá,ŋə̀nɛ̀ðàt̪ɛ̀ ɛ̀ðɛ̀ ásá,1
8303,HH20210728,804.283,1.344,0,ŋín ŋɔ́t̪ɔ́ ŋávɛ́,tic,Himidan,ngin ngoto ngave,"dog[NOM,SG] prison[NOM,PL,left_h] water[ACC,SG]",ŋɛ́n lɔ̀t̪ɔ́ ŋáó,ŋɛ́n ŋɔ́t̪ɔ́ ŋávɛ́,1
8302,HH20210728,806.214,1.33,0,ŋín ŋɔ́t̪ɔ́ ŋán,tic,Himidan,ngin ngoto ngan,"dog[NOM,SG] prison[NOM,PL,left_h] milk[NOM,PL]",ŋɛ́n lɔ̀t̪ɔ́ lán,ŋɛ́n ŋɔ́t̪ɔ́ ŋán,1
8301,HH11252020,62.566,2.7,0,ŋǐn ŋìrlɛ̀ɲí tòlìɲà,tic,Himidan,ngin ngirleni tolina,"there[CLŊ] chase[CLŊ,VENT,PFV] lion[ACC,SG]",<CL>ɔ̂n rlɛɲ t̪òlé,ŋɔ̂n ŋə̀r̀lɛ̀ɲí t̪òlèɲá,1
8300,HH12022020,1109.518,1.73,0,ŋǐn ŋɛ̀nɔ̀nɔ́ t̪ólìɲà,tic,Himidan,ngin ngenono tolina,"there[CLŊ] look[CLŊ,VENT,PFV] lion[ACC,SG,left_h]",<CL>ɔ̂n nɔn t̪òlé,ŋɔ̂n ŋə̀nɔ̀nɔ́ t̪ólèɲá,1
8299,HH12022020,1156.828,1.254,0,ŋǐn ŋɛ̀nɔ̀nɔ́ t̪òlì,tic,Himidan,ngin ngenono toli,"there[CLŊ] look[CLŊ,VENT,PFV] climb.down[CLT̪,IT,DEP]",<CL>ɔ̂n nɔn ur,ŋɔ̂n ŋə̀nɔ̀nɔ́ t̪ùrì,1
8298,HH11252020,307.787,3.6,0,ŋǐn ŋárlɔ̂ɲɔ̀ t̪òlìɲà,tic,Himidan,ngin ngarlono tolina,"there[CLŊ] aux chase[CLŊ,IT,IPFV,aux] lion[ACC,SG]",<CL>ɔ̂n ŋgá rlɛɲ t̪òlé,ŋɔ̂n ŋá_ŕlɔ̀ɲɔ̀ t̪òlèɲá,1
8297,HH11252020,344.533,2.21,0,ŋǐn ŋârlɛ̀ɲí t̪òlìɲà,tic,Himidan,ngin ngarleni tolina,"there[CLŊ] aux chase[CLŊ,VENT,IPFV,aux] lion[ACC,SG]",<CL>ɔ̂n ŋgá rlɛɲ t̪òlé,ŋɔ̂n ŋá_r̀lɛ̀ɲí t̪òlèɲá,1
8296,HH12022020,2826.598,5.415,0,ŋǐn ŋárlɛ̀ɲì t̪ólèɲà ŋwɔ̀ɲá ŋwʊɲʊ,tic,Himidan,ngin ngarleni tolena ngwona ngwunu,"there[CLŊ] aux chase[CLŊ,IT,PFV,aux,left_h] lion[ACC,SG,left_h] mouth[ACC,PL] egg[NOM,PL]",<CL>ɔ̂n ŋgá rlɛɲ t̪òlé lɔ̀ɲɔ̀(2) lɛ́ɲ,ŋɔ̂n ŋá_ŕlɛ̀ɲì t̪ólèɲá ŋɔ̀ɲa ŋɛ́ɲ,1
8335,HH20230516,1034.78,3.04,0,ŋɔ́ðɔ́ ŋávə̀lɛ̀ðɔ́ ðɛ́dɔ̀ɽɔ̀ nd̪ɔ̀bà,tic,Himidan,ngodo ngav@ledo dedoro ndoba,"grind[CLŊ,VENT,PFV,left_h] aux pull[CLŊ,VENT,IPFV,aux] aux run[CLÐ,VENT,IPFV,3SG.OBJ,1SG.SBJ,aux] tomorrow[]",ɔð ŋgá vəlɛð ŋgá ɔɽ nd̪ɔ̀bà,ŋɔ́ðɔ́ ŋá_və̀lɛ̀ðɔ́ ðɛ́_ɔ̀ɽɔ́ nd̪ɔ̀bà,1
8334,HH20231104,209.91,2.45,0,ŋɔ́ðɔ́ ŋàvə́lɛ̀ðɛ̀ ðàŋàlà ùnɛ́rɛ̂,tic,Himidan,ngodo ngav@lede dangala unere,"grind[CLŊ,VENT,PFV,left_h] aux pull[CLŊ,IT,PFV,aux] sheep[ACC,SG] yesterday[]",ɔð ŋgá vəlɛð ðàŋàl ùnɛ́ɾɛ́,ŋɔ́ðɔ́ ŋà_və́lɛ̀ðɛ̀ ðàŋàlà ùnɛ́ɾɛ́,1
8333,HH20231104,135.045,2.7800000000000002,0,ŋɔ́ðɔ́ ŋá və̀lɛ̀ðɔ́ ðáŋàlà nd̪ɔ̀bà,tic,Himidan,ngodo nga v@ledo dangala ndoba,"grind[CLŊ,VENT,PFV,left_h] aux[CLŊ,IPFV] pull[VENT,IPFV] sheep[ACC,SG,left_h] tomorrow[]",ɔð ŋgá vəlɛð ðàŋàl nd̪ɔ̀bà,ŋɔ́ðɔ́ ŋá və̀lɛ̀ðɔ́ ðáŋàlà nd̪ɔ̀bà,1
8332,HH20231104,154.905,2.31,0,ŋɔ́ðɔ́ ŋá və́lɛ̀ðà ðàŋàlà nd̪ɔ̀bà,tic,Himidan,ngodo nga v@leda dangala ndoba,"grind[CLŊ,VENT,PFV,left_h] aux[CLŊ,IPFV] pull[IT,IPFV] sheep[ACC,SG] tomorrow[]",ɔð ŋgá vəlɛð ðàŋàl nd̪ɔ̀bà,ŋɔ́ðɔ́ ŋá və́lɛ̀ðà ðàŋàlà nd̪ɔ̀bà,1
