,sentence,record_type,keyword,loss,wctc_loss,pred_strings
2,kúkù kə̀ŋàcà ŕŋɔ̀,negative,kàŋú,356.2362060546875,37.21181106567383,ʔʔᶑ˞˞˞˞˞ᶑ˞˞˞ʔᶑ˞ᶑ˞˞˞˞˞˞ˤ˞˞˞ ˞˞˞˞ᶑᶑ˞ᶑ ˞˞˞ᶑ˞˞˞ᶑ˞ʔᶑʔʔʔ˞˞ʔ˞ʔθ  ˞  ˞˞ ˞<sos/eos> ˞˞˞˞˞ʔ˞˞˞˞˞˞˞˞˞˞˞˞ʰ˞˞ ʰ ˞ ˞ʔ˞˞ᶑ ˞˞ʔ˞ᶑs
3,ɛ́là ðə́t̪ɔ̀ ŋávɛ́ nd̪ɔ̀bà,negative,kàŋú,320.9266052246094,36.21449661254883,ʔɸʔʔəʔəəʔ ˞˞˞ᶑ˞˞ʔ ˞ʔʔ ʑ˞ ˞ʔ˞˞ˤ˞ ˞  ᶑʔ˞ ˞ʔʔʔ˞ʔʔ ʔ ʔ˞˞ˤ˞  ʔʔ ʔʔ˞  ˞ ˞˞˞˞ʔ ʔʔ ʔ˞ ʔ˞˞˞˞˞˞˞˞˞ʔ˞˞ ʔ˞ʰʔʔ ˠ˞˞˞əɸᶑ
4,lá lə̀vcí ðámlá nd̪ɔ̀bà,negative,kàŋú,361.3794250488281,37.364349365234375,˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʷ˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞s˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞
5,lɔ̀mɔ̀ lúɔ́ kɔ́ɽɜ́l káɾɛ̀,negative,kàŋú,281.8628234863281,35.36848449707031,ʔʔʔʔə˞ ˞ ʔ˞   ˞ʔ ˞˞˞ʔ˞˞˞ʔ  ʔʔʔʔ     ˞ ˞  ˞ᶑʔ˞ʔ˞ʔᶑʂpɮᶑʔ˞ᶑ˞ ˞ ˞    ˞˞   ʔ ˞ʔ˞ʔʔ  ʔᶑ˞˞ ˞   ʔʔ  ˞ ʔ ˞˞ʔʔ˞əʔʔə
6,t̪ɔ́ɾt̪ɔ́l lɛ̀rdì t̪ɔ́wɜ̀nì,negative,kàŋú,310.73779296875,34.310455322265625,ᶑᶑᶑ˞ʔᶑʔʔʔ  ˞ʔ˞ʔʔ˞ʔᶑʔ˞ᶑʔʂ˞˞ ˞˞˞˞˞ʰʔᶑ ˞ʔʔɑ˞˞ʔ˞˞ ʔ˞ʔʔʔ˞ʔ˞ʔʔʔ ʔʔᶑ ʔ˞ ˞˞ ʔᶑ˞˞ ˞ʔ ʔ ʔʔʔ ʔʔ ʔ ʔ˞ʔʔ˞ʔʔʔʔ˞ʔ˞˞əəəəø
7,ɛ́là ðínd̪ɔ̀t̪ɔ̀ ɛ̀là nd̪ɔ̀bà,negative,kàŋú,247.91311645507812,37.42926788330078,˞ ǃɸ˞ ˞ ˞˞   ˞   ˞˞   ˞˞ ˞˞ ˞˞    ˞˞   ɮ  ˞   ˞  ˞˞˞˞ ˞ ˞ɮ˞˞˞˞˞˞    ˞    ˞ ᶑ  ˞˞ᶑ ˞˞    ɮ˞˞˞  ˞˞˞˞ǃ˞ɸ˞ɸǃɸ
8,àn ɔ́ɟɔ́ ɛ́t̪ɛ́n káŋú t̪ólèɲá,positive,kàŋú,266.44232177734375,33.90916442871094,ʔʔʔ  ʔʔ˞    ˞˞ ɑʔʔ  ʔʔ ʔ  ʔ  ˞  ʔ  ʔʔ  ʔʔᶑʔʔʔ  ʔʔ ʔʔʔ ˞    ˞˞ʷ˞ ˞˞˞˞ʔʔ˞ʔʔ˞ ʷʔ˞ʔʔʔ ʔʔʔʔɑʔ˞ʔ˞ʔ˞˞˞˞ʔ˞əʔəəəɸø
9,kúkù káŋàt̪à kákàŋú nɛ̀ lə̀və́r,close_negative,kàŋú,376.6620178222656,36.013572692871094,ᶑɮ˞əəaɮ˞˞ᶑʰᶑʰ˞˞ᶑəəəəəəəəɗɗʰʰ˞˞ʰ˞ˠ˞ʰ˞ ʊə˞ ˞ʕ˞ˠˤʰ˞˞ˠˠˠˠ˞˞˞ᶑ˞ʔ˞˞˞˞˞pypʷ əᶑɮʔaʔaᶑəəᶑʊəɸəʰəəəᶑ˞θʔᶑ˞ᶑ˞əəəəəəəəø
10,áŋt̪ɔ́ú lə̀vɜ̀ɽì àdám,negative,kàŋú,340.0254821777344,37.37744140625,˞ ʔʔʔ˞˞ʔ˞˞ʔ˞˞ʰ˞ʔ˞˞˞ ˞ᶑ˞ᶑ˞˞˞˞ ˞˞ ˞˞ʔɮ˞˞˞˞ ʔ˞˞˞˞˞˞ᶑᶑ˞˞˞ᶑ˞˞˞ ʔ˞ɠʔ˞ʔ˞˞ʔʔᶑᶑ˞ᶑ˞ʔ˞ ᶑ˞ᶑ ʔʔʔ˞˞˞ʔ˞˞ʔ˞ʔʔʔʔ əəəəəəəəə
11,ɟíðɛ́cí dìjɔ́ dún,negative,kàŋú,271.61773681640625,32.39337921142578,ʔʔʔʔ˞ʔ˞˞ʔ ʔʔ  ʔ ʔʔ ʔ  ʔʔ ʔ    ʔ  ʔʔ ʔʔʔʔʔʔʔʔʔʔʔ ʔʔʔ  ʔʔʔ  ʔ ʔʔʔʔ˞˞ ˞ ˞  ʔ ˞˞˞  ʔᶑʔʔʔʔʔʔ ʔʔʔʔʔʔ ʔəəəəəɸəəə
0,kúkù ŋə́kɔ̀t̪ìjí kákàŋú jɔ́ɾɔ́ íjɔ̀,close_negative,kàŋú,424.5823974609375,36.3820686340332,ə˞ɮʔpᶑ˞ᶑᶑ ʔɮᶑ˞ᶑ˞əəʔʂʔəpaᶑ a˞ ˞ gəəəəəʏʔəəəəəəəəə˞˞ ˞˞˞˞ᶑ˞ˠᶑ˞˞˞˞˞aʔ˞ʔʰ˞əɮ˞ᶑgəʔˠɻə ˞ᶑᶑ˞˞˞˞˞ˤᶑ˞ˤ˞˞ʔəəəʔəəʊəəəə˞əəəə
1,kúkù kàŋú t̪ólèɲá ávàn,positive,kàŋú,314.4384765625,35.362022399902344,ʔəʔᶑ˞ʂ˞˞ ʔ ʔ˞ʔ˞ ᶑᶑ˞˞˞ ᶑ   ˞˞˞ ˞  ʔ˞ʷʔ˞ʔʔʔʔəʔəʔəə ʔʔ   ˞ ɱ  ˞  ˞˞ ˞˞˞ ʔ˞˞   ˞   ˞˞   ʔ  ʔ ˞ʔ˞ ˞  ʔ ɑ˞     ʔ  ʔʔʔ˞
2,àn ɔ́ndì kíjɔ́ŋ ùnɛ́ɾɛ́,negative,kàŋú,361.8868103027344,34.789920806884766,ʔ˞˞ə˞˞ʔ˞˞ʔ˞˞ʔ˞  ʔᶑʔ˞˞ʔ   ʔʔʔ˞əʔ˞ʔʔʔʔʔ˞ʔʔ  ˞  ˞  ˞ ˞˞˞˞˞˞ʕ˞˞˞˞˞ʔ˞ᶑəəəəʔəə˞ə˞əəəəə˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞  ˞˞˞˞˞˞˞ᶑ˞˞ʔ˞˞ʔ
3,ká nɔ́nà lɛ̀ŋgàló t̪àwìðì,negative,kàŋú,380.00250244140625,37.766502380371094,əɸəəəəəə˞ ˞˞˞˞ˤ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ ˞ˤ ˞˞˞˞˞ʔ ˞˞ʔ˞ʔʔʔ˞ʔʰʂʔ˞ ˞˞˞˞˞˞ɔ˞˞˞ ˠˤʊʕ˞ ˞˞˞˞˞˞˞˞˞˞˞˞˞ᶑɨ ʔʔʔɨʔʔəəəəəəəəəəəəəəəə
4,àn kúkù ŋɛ́nɛ̀ káŋú t̪ólèɲá,positive,kàŋú,291.6822204589844,34.15771484375,ʔ  ʔ˞  ʔ  ˞ ʔ  ʔ ʔʔ˞ᶑ˞ʔ   ˞˞˞      ʔ   ʔʔ   ʔ ʔʔʔ ʔʔ ʔʔʔ ɑ˞ ʔ˞   ʔ    ˞ ˞ʔ ʔʔ˞ʔ ʔʔʔʔ ʔʔ ˞ʔʔʔ ʔ˞ ʔʔʔʔʔʔʔʔəᶑʔ˞˞ʔəθ
5,lɔ́ɾɔ́ lìcò,negative,kàŋú,349.6564636230469,34.915771484375,ʔʔəʔəᶑəəᶑʔ˞ʔʔʔʔ ˞  ʔ˞ ˞          ᶑ   ᶑ˞˞ʔ˞ʔᶑʔʔ˞ʔʔəʔ ʔ˞ʔ˞˞   ˞˞˞ ʔʔʔʔʔʔʔᶑ ʔʔʔʔʔ ˞ɑʔ˞ʔ˞ʕ˞˞ʔ ʔ˞ʔʔʔʔʔʔʔ˞ʔʔʔʔəʔəʔəɸ˞ə
6,lə̀ǹɔ́ nɔ́ŋnɔ̀ ùnɛ́ɾɛ́,negative,kàŋú,335.8402099609375,37.8255729675293,˞˞˞˞˞ʰ˞ʔ ˞ᶑ ˞ ˞˞  ˞ ᶑ ˞˞˞˞˞˞ ˞˞˞˞ ˞˞ ˞˞  ˞˞˞˞˞˞˞ᶑ ˞˞ ˞ᶑ˞˞˞ ˞˞˞˞˞˞ʔ˞˞˞˞˞˞ʔ   ˞˞˞˞˞˞˞˞˞  ˞˞  ʔʔ˞ ˞ʰ˞ᶑ˞˞˞˞˞ʔəəəəəəə
7,ŋùbút̪ú ŋìcə̀lò,negative,kàŋú,322.3472900390625,33.92188262939453,˞˞˞ə˞ʔ˞ʔʔɸ˞ᶑʔʔʔ˞ᶑʔ˞ʔ ʔ ˞ ʔ ʔ  ˞ʔ ˞˞˞˞˞ ʔʔ ʔ˞p˞  ˞p p˞˞˞ θ˞ʔ˞˞˞ʔʔ  ʔʔʔʔʔʔʔʔ ʔ     ʔ˞˞˞˞˞˞ ˞ ʔ˞ ʔ˞ʔʔʔʔʔʔʔʔ˞ə˞əəəəə
8,là áɾðɛ̀ ìrɔ́ ùnɛ́ɾɛ́,negative,kàŋú,280.23968505859375,38.304176330566406,˞˞ᶑʝ˞˞ɸ ɮ˞˞ ɮ˞˞˞ ɮ ɮ ˞  ˞ɮ ˞ɮ˞˞  ˞ɮ˞˞˞˞ ˞˞˞ ˞˞˞ɮɮ    ˞˞˞˞˞ ˞  ˞ ˞˞˞ɮ˞ ˞˞˞ɮ˞˞  ᶑ˞˞˞ ˞ ˞  ˞˞˞˞˞˞˞ ˞  ˞˞  ˞˞˞˞ǃǃǃ˞ɸ
9,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɾà àbr̀ó únɛ́ɾɛ́,negative,kàŋú,304.57635498046875,36.062259674072266,˞ə˞ᶑ˞ʔʔ˞ʔ˞˞ʔʔ ʔ  ˞˞˞˞˞ ᶑ ˞˞˞ ˞  ˞˞  ᶑ˞˞˞   ˞ ˞   ˞˞ ˞<sos/eos>  ˞ ʔ˞˞ ˞ ˞˞˞˞˞˞  ʔ˞˞˞˞ ˞˞ ˞  ˞ ˞˞˞ ˞     ˞ʔ˞ᶑɸəᶑəəəəəəəəə
10,là dɔ́ŋðɛ̀ r̀ɽò ùnɛ́ɾɛ́,negative,kàŋú,288.3812255859375,33.70954132080078,˞ᶑ˞ʔʔ ˞ᶑ˞ ʔ     ʔ   ˞           ʔ    ʔ ʔ˞˞   ˞˞˞˞˞˞˞ ˞  ˞ʷᶑ˞ œ˞˞˞˞ᶑ˞˞˞˞˞˞˞˞˞ʔ˞˞˞ ʔ      ʔ ʔ ʔ ʔʔʔʔʔʔʔ ʔʔ˞ʔəʔəɸɸə
0,jàŋú ŋávɛ́ ùnɛ́ɾɛ́,close_negative,kàŋú,413.10113525390625,36.707847595214844,əɸəəɸəǀəəʔ˞ː˞˞ˠ˞˞˞˞˞˞˞˞ˤɞ˞˞˞ˠ˞˞˞˞˞ʕ˞˞˞˞˞˞˞˞˞˞˞˞ˠ<sos/eos>˞ʰ<sos/eos>˞˞˞˞˞˞˞˞˞ˤ ˞ʕˠ<sos/eos>˞ˠ˞˞˞˞˞˞˞˞˞˞ ˞˞˞˞˞˞˞˞˞˞˞˞ʔ˞˞   ˞˞ˠ˞˞˞ʔʔˠʔʔ˞ʔə˞əəəəəə
1,jáɽó lɔ́mɔ̀ káɾɛ̀ kúɽì,negative,kàŋú,349.0648498535156,34.4012451171875,ʔʔʔʔʔʔʔ  ˞  ˞   ˞˞˞ ˞˞˞˞˞˞  ˞ʔ˞˞˞˞ ˞˞  ʰ˞˞˞˞˞ᶑ˞ᶑᶑ˞ʔ ˞ʔ       ˞ ˞ʔ ʔ˞ʔʔʔ ˞ʔ˞˞ʔ ʔʔʔ˞ʔ˞ᶑʔʔʔᶑəᶑʔəʔ˞ʔ˞˞ ᶑ˞˞˞ p˞ʔ˞˞˞  g˞˞ʔʔᶑʔ
2,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,kàŋú,390.26263427734375,37.051692962646484,əʊəəʔəəə˞˞˞˞˞˞˞˞˞˞˞˞ ˞ʰ˞ ˞˞ʰ˞ˤ˞˞˞˞ ˞˞ʔ ʔ˞˞˞˞˞ʰ˞˞   ˞˞˞˞ ˞˞˞˞ ˞ʔ˞˞ə˞˞əəəᶑ˞ˤ˞˞˞˞˞˞˞ᶑ˞˞ ˞  ˞˞ ˞ ˞˞˞˞˞ˤ˞˞  ˞˞˞ ɱˤˤ˞ ʔ˞˞˞ʔəə
3,àn ɔ́ɟɔ́ kə́ðìɲɔ́ múðù,negative,kàŋú,332.0434265136719,36.08287048339844,ʔʔ˞˞˞˞˞˞  ʔ˞ ˞˞ ˞˞  ʔʔ   ʔʔʔʔ ʔ ʔ         ˞˞˞ ˞˞ʔʔ ʔ˞˞ʔʔʔʔ ˞ʔ˞ʔ˞ʔ˞  ʔ˞˞˞˞ ˞ ˞˞ʔ˞˞  ˞˞ ʔ  ˞˞ʔ ᶑ˞ʔ˞   ˞˞˞˞ʔ˞˞˞ʔ˞ʔᶑ˞ə˞˞əəə
4,àn lə́vàvɾì lá ɛ́làɽà dɔ́ŋðɛ̀,negative,kàŋú,397.43072509765625,38.508731842041016,˞˞˞˞˞˞˞˞˞ʷ˞˞˞˞˞˞ɱ˞˞˞˞˞˞ɱ ʷ˞ɱ˞˞ɱ˞̥˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞ɱ˞sʷb˞˞˞˞˞˞˞ɱ˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞ʰ˞ɱɗ˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞ɱɱ˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞ɸ
5,kúkù káwàt̪à nɛ̀ lə̀və́r nd̪ɔ̀bà,negative,kàŋú,452.13427734375,34.143470764160156,əə˞əə˞əəəəʍᶑəəəᶑᶑ˞˞˞˞˞˞əəˠəǀəəəə˞˞ᶑ˞˞˞˞˞˞ˠ˞əᶑ˞˞˞ˠ˞˞˞˞˞˞ˤ˞˞˞˞˞˞˞˞əᶑ˞əəəəə ᶑəᶑə˞˞əəʔʰəʔ˞ᶑəəəɮə˞ᶑg˞əɸɸə˞ʔᶑɮ˞˞˞˞˞ə˞əəəə˞əəə
6,jàŋú èd̪ɛ̀ɾɛ́ t̪á ùnɛ́ɾɛ́,close_negative,kàŋú,441.3225402832031,34.83319854736328,˞˞˞əʔ˞g˞˞˞˞˞˞˞˞ˤ˞˞ˠ˞˞˞˞˞˞˞˞˞ˠ˞ˠ˞˞ʔɯ˞əgᶑ˞ ʔ˞ʔ ʔʔ˞ˤ˞˞˞˞ ˞˞˞˞˞˞˞˞˞˞˞˞˞ʔʰˠ˞˞˞˞ˠ˞˞˞˞˞˞˞<sos/eos>˞˞˞˞˞˞ˠ˞˞˞˞˞ˠə˞əəəəˠəəəəəəəəʔəəəəəəə
7,là kíðɛ̀ ŋɔ̀ɲà ùnɛ́ɾɛ́,negative,kàŋú,365.6498718261719,36.92863464355469,˞˞ʔ˞˞ʔ˞əʔ˞˞ʔʔ˞˞˞ʔ˞ʔ˞˞˞˞ʔ˞ʔ˞˞ʔ˞˞ʰ˞˞˞˞˞˞˞ʔ˞˞ʔ ˞ ʔʔ˞ʔ˞ʔ ˞  ˞ ˞  ˞ʔᶑ˞˞˞ʔ˞ʔ˞˞˞˞˞˞˞ʔ˞ ˞˞ʔ˞ʔ˞˞˞˞ ˞ʔ˞ʔ˞˞˞˞˞ʔ˞˞˞˞˞˞ʔʔʔʔ˞ʔəəəəəʊə
8,t̪àɾɔ́t̪ɛ́ ɔ́ɟɔ́ kàŋúŋ,close_negative,kàŋú,369.453857421875,35.602783203125,əəʔ˞əəəʔʔʔʔᶑəəɸᶑ˞˞˞˞˞ʔʰ˞˞ʰʔˠ˞˞ᶑᶑ  ᶑ  ˞ ˞ʔp˞˞ʔ˞ʔʔʔʔ ʔ ʔʔʔ˞˞˞˞˞˞˞˞˞˞ʔ ˞ʔʔ˞    ɞ˞ ˞˞˞ᶑ˞˞˞˞˞˞ ˞˞˞˞˞˞˞ɯ˞˞˞ʔ ʰ˞˞˞  ʔʰʰθɸəɸøøə
9,át̪ú ɔ́ɽɟɛ̀cìnɔ̀ kúkùŋú ánó dɛ̀,negative,kàŋú,375.972900390625,34.02913284301758,ᶑ ˞ᶑᶑᶑʔˠǀəəə˞˞˞ ˞˞˞˞  ˞˞ʔʔʔʔʔʔʔʔəəəəʔʔgə ˞˞˞˞  ˞ ˞˞ ˞˞˞˞˞˞ʊ˞˞˞ə˞ʂ˞p ʂʂ˞ ˞˞˞˞ ˞˞  ˞˞˞˞˞˞˞ ˞˞˞˞˞ᶑʔ  ʔ˞ ˞  ɸʔʔʔɸʔɸɸəəəəəəə
10,lə̀r̀lɛ̀ɲí úðɛ̀ ùnɛ́ɾɛ́,negative,kàŋú,356.38360595703125,37.33079528808594,ɸəəəəəəə  ˞˞˞   ˞ ɱ ʔ˞˞˞˞ʔ    ˞ʔ ʔʔ ʔ˞ʔ˞˞˞ʔ ʔ ˞˞˞˞˞ ˞˞˞˞˞˞ ˞˞˞˞˞˞˞ ˞   ˞ʕ˞ ˞˞˞˞ɺ˞˞˞˞   ˞˞˞ ˞ ˞ ˞˞̚˞ʕ˞˞˞ʕ˞ˠ˞ˠˠə˞əəəəʊəəə
0,kúkù ŋéìt̪ɔ́ kákàŋú áwó,close_negative,kàŋú,804.5535278320312,35.83307647705078,əəəəəəəə˞˞ɸᶑ˞ə˞ɮøəəʔᶑ˞pøᶑøᶑɮᶑəgʔʔʔɸəəəəəəəəəəəəəɸəəəəəəəəəəəəǀəəəʔəəə əəəəəəəəəəəəəə˞˞˞  p ˞ ˞˞  ˞˞ʰp˞ ˠəəəəəəəɸəɸəəəəəɸəəəəəəəɸəɸəəəəəəəəəəəəgə˞ˤ˞˞˞˞˞˞˞˞˞˞˞ᶑ˞˞ʰ˞ᶑg˞˞˞ɮ˞ˤᶑ˞˞˞˞˞ᶑ˞p˞˞˞ᶑəʂəᶑ˞ʔᶑəᶑəəəᶑə
1,kúkù ŋgá kɛ̀cí ɛ́ɾáðɛ́ nɛ̀ rî,negative,kàŋú,713.3643188476562,39.971073150634766,˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ ˞ɗ˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞ʷ˞˞˞˞˞˞˞˞ɗɱ˞˞˞˞˞˞˞˞˞˞˞ɱɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ˠ˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞ʰ˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞ɸ˞
2,láɾl̀à ðə́ɟíðɔ́ dìjɔ́ nd̪ɔ̀bà,negative,kàŋú,650.3648071289062,33.17218780517578,əəəəəəɸʊəəʔəəəˠəɗ˞ɗˠ˞əˠ˞ˠəəəəəəə˞ ʔ  ʔ  ʔ ʔʔ ʔʔʔ ʔ˞˞ᶑ ˞ ʔʔʔ˞ʔʔʔʔʔʔʔʔ ʔʔʔ  ʔʔʔ  ʔʔ  ʔ   ˞ ˞ʰ˞˞ʰ˞˞əˠəɸʊəəɸəəɸə ʊʊʊʔʔ  ʔʔʔʔʔɸəəʔʔəəʔəʔʔ ʔ   ˞ʔʔ˞˞ʔ˞˞ʔəʔ˞ʔʔ ʔʔʔʔʔʔ˞ ˞˞  ʔ˞˞˞ᶑʔ˞ʔʔɸʔʔʔəɗəɗ˞əəəəəəəəəəəəəəə
3,kúkù kàŋú t̪ólèɲá nɛ̀ lə̀və́r,positive,kàŋú,637.9169921875,36.549781799316406,ˠ˞˞˞ʔ˞˞ ˞˞˞ ˞ᶑg˞œ˞˞˞g˞˞˞əʟ˞əəəəə˞ᶑ˞˞˞ ˞˞˞ɱ˞ ˞˞˞˞ ˞ʕʔ˞˞˞˞˞˞˞˞˞˞˞˞˞ʔʔ˞ʰʔə˞˞ˠ˞ᶑ˞˞˞ˠ ˞˞˞  ʔ˞ʔʔʔʔ  ᶑ ˞<sos/eos>    ˞  ˞˞ ˞ᶑ ˤɮʔʔ˞˞˞ ˞˞ˠ˞˞əə˞əɸəʔʔəʔəəəəəɸəəəəʔ˞˞ᶑᶑ ˞əʔ ˞ʔ ʔʔʔ˞˞˞ ˞˞˞ ˞ ˞ ᶑᶑᶑʔ˞˞˞˞ʔ˞˞˞ʔʔ˞ə˞ʔəʊəəəəɸ
4,kàŋú ðálgàrâj ùnɛ́ɾɛ́,positive,kàŋú,667.1407470703125,41.52326202392578,˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɱʰ˞˞˞˞˞˞ɱ˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʝ˞˞ø˞ø˞˞˞˞ø˞˞˞ø˞ø˞ɸøo˞˞øøʏø˞ø˞˞˞øø˞˞øøø
5,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,kàŋú,533.1641845703125,35.407737731933594,əəəəəəəəᶑʔəᶑ˞˞ʔ˞   ˤʕˠ ˞˞˞˞˞ʰ˞˞ ʔ˞ʔ˞ʔʔʔʔəəəɸəəəəəəɸəᶑəʔ˞ ʔ <sos/eos>˞ʔ  ˞˞˞ʔᶑ ˞˞ʔʔʔ  ʔʔʔ    ˞˞ᶑʔ˞˞˞ʔ˞ʔ˞˞ ˞  ˞˞˞˞ ʔ  ˞   ˞˞˞˞˞ʔ˞˞˞ ˞ʔ˞˞ ˞ᶑ˞ᶑ˞˞˞ᶑ˞˞ ˞˞ ˞  ˞˞ʔ˞ʔ˞˞ʔʔʔ˞ ʔʔʔ˞əəəəəəəɸəəəəəɸəəəøəəəəəəəøəəəəəøəəøəə
6,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,kàŋú,642.3487548828125,40.94196319580078,˞˞˞˞˞oo˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ø˞˞˞˞˞˞˞˞o˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʷʷ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʈ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞øɸ˞˞˞˞˞ø˞˞˞øø˞˞ø˞ø˞˞˞o˞ɸøøø˞˞ɸøø˞˞˞ø˞øø˞ø˞ø˞øo˞˞˞˞
0,láɾl̀à ðə́ɟíðɔ́ dìjɔ́ nd̪ɔ̀bà,negative,íŋgá_nɔ̀nà,720.9641723632812,64.62618255615234,øø˞˞˞˞ooo˞ɰoɰɸøɰoooo˞˞˞oo˞˞ø˞ɸoøɱ˞˞ʷ˞˞˞ɱ˞ʷ˞˞˞˞ɱ˞˞˞˞˞ʷʷ˞˞ɱ˞˞˞˞˞˞ɱɱʷʷɱʷɱʷɱɱʷɱɱʷɱs˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɸɸ˞˞˞ɸ˞˞˞˞˞˞˞˞˞˞ɱɱɱ˞˞˞ɱɻ˞˞˞ɱɱʷɱɱʷ˞ʷ˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞ʷ˞ɱɱg˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɸ˞o˞øø˞ɸ˞˞ø˞ø˞˞˞
1,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,íŋgá_nɔ̀nà,547.1939697265625,67.57157135009766,əəɸəɸəəəə˞əəə˞ɗ˞ ˞ˠ     ˞˞˞˞˞ ˞  ᶑʔ˞˞ʔʔᶑɸəəøəəəəəʔəə˞ʔəə ˞ʔʔ  ʔ ᶑˠʔ˞˞ʔʔʔʔ˞ ʔʔʔ˞ʔʔ  ʔ ˞ ˞˞˞ʔᶑ˞ˠəᶑ˞ ˞˞˞˞˞˞  ˞˞ ʔ ʔ ˞ʔ˞   ʔ˞˞˞˞˞˞˞ ˞˞˞˞ᶑ˞ᶑ˞ ʔ  ʔʔ ˞   ʔ˞˞˞˞ʔʔʔʔʔ˞ʰ˞əʔə˞əəəəəəəøəəøəøəɸəəəəəəɸəɸə
2,ŋgá nɔ́nà lɔ́mɛ́ nd̪ɔ̀bà,close_negative,íŋgá_nɔ̀nà,461.9753112792969,67.25177001953125,˞ʔ ˞ʔ˞ ʔˠʔ˞˞ʔʔʔ˞ʔʔʰə˞ʔ˞ʔ˞˞ ʔʔ˞ʔ     ˞  ˞ ʔ ˞˞˞˞ ˞ ʔ ʔ ˞ᶑ˞  ˞˞ʔ˞ ʔʔ˞ʔʔ˞˞˞˞˞ʔʔʔʔ˞˞˞ʔ˞ʔ˞ʔᶑ˞ ˞  ˞˞  ʔ˞ʔ˞ ˞ʔ˞˞ʔ ˞ ᶑ ˞˞ʔ˞ ˞˞ ˞ ʔ ˞ᶑ˞ʔʔʔʔʔʔʔ˞˞ʔ˞əʔʔ˞ʔʔʔ˞ʔʔ˞˞ʔᶑ˞ɸəʔəəəəəəəøəəəɸəəøəəəəəəøəəəɸəəøəəøøə
